id,category,legalName,RoadNameAddress,AdministrativeNeighborhood,LegalStatusNeighborhood,telephone
7273,카페,설림,전북 군산시 설림3길 40,소룡동,소룡동,
7271,카페,까미노,전북 군산시 설림3길 33,소룡동,소룡동,
7264,한식,민영이네,전북 군산시 설림3길 3,소룡동,소룡동,
7259,양식,돈키호테,전북 군산시 설림3길 23,소룡동,소룡동,063-466-2008
7256,한식,강천식당,전북 군산시 설림2길 9,소룡동,소룡동,063-465-8840
7251,간식,이레베이커리,전북 군산시 설림2길 3,소룡동,소룡동,063-461-0005
7250,한식,장터곱창,전북 군산시 설림2길 11-1,소룡동,소룡동,063-465-7691
7249,한식,아귀자리,전북 군산시 산북로 216,소룡동,소룡동,063-467-0942
7247,한식,들머리순대국,전북 군산시 산북로 200,소룡동,소룡동,063-468-7391
7237,간식,베스킨라빈스군산소룡점,전북 군산시 동아로 163,소룡동,소룡동,
7236,분식,그냥분식,전북 군산시 동아로 163,소룡동,소룡동,
7235,분식,신포우리만두,전북 군산시 동아로 163,소룡동,소룡동,063-465-0544
7234,간식,파리바게트 소룡점,전북 군산시 동아로 163,소룡동,소룡동,063-464-8204
7227,패스트푸드,붕바,전북 군산시 동아로 160,소룡동,소룡동,063-466-8837
7219,분식,김밥잔치,전북 군산시 공항로 42-1,소룡동,소룡동,
7212,치킨,신토불이,전북 군산시 공항로 95,소룡동,소룡동,063-463-9929
7211,카페,바이올렛,전북 군산시 공항로 93,소룡동,소룡동,063-466-5223
7209,카페,더벤티소룡점,전북 군산시 공항로 90,소룡동,소룡동,063-464-7012
7207,뷔페,마음고기 소룡점,전북 군산시 공항로 90,소룡동,소룡동,
7206,한식,명륜진사갈비(소룡점),전북 군산시 공항로 90,소룡동,소룡동,
7203,중식,용미장,전북 군산시 공항로 89,소룡동,소룡동,063-462-9251
7202,치킨,비에이치씨치킨소룡사거리점,전북 군산시 공항로 86,소룡동,소룡동,063-732-1212
7199,간식,파리바게뜨(소룡신도시점),전북 군산시 공항로 86,소룡동,소룡동,
7193,한식,천리향,전북 군산시 공항로 82-5,소룡동,소룡동,
7192,한식,밥이랑반찬,전북 군산시 공항로 82-5,소룡동,소룡동,063-463-7576
7186,카페,에이비씨커피(소룡점),전북 군산시 공항로 77,소룡동,소룡동,063-467-8300
7185,분식,김밥천국,전북 군산시 공항로 77,소룡동,소룡동,063-446-0924
7182,중식,소룡반점,전북 군산시 공항로 75,소룡동,소룡동,063-466-1231
7181,술집,다사랑치킨피자소룡점,전북 군산시 공항로 75,소룡동,소룡동,063-462-4688
7179,술집,엘베강,전북 군산시 공항로 71,소룡동,소룡동,
7176,중식,동해반점,전북 군산시 공항로 69,소룡동,소룡동,063-466-6989
7173,한식,토속촌닭백숙,전북 군산시 공항로 68,소룡동,소룡동,
7172,술집,객잔,전북 군산시 공항로 68,소룡동,소룡동,063-462-4255
7161,치킨,바비후,전북 군산시 공항로 58,소룡동,소룡동,063-461-3465
7155,분식,마차분식,전북 군산시 공항로 46,소룡동,소룡동,063-465-0045
7152,한식,낙원정갈비,전북 군산시 공항로 38,소룡동,소룡동,
7146,기사식당,장원기사식당,전북 군산시 공항로 125,소룡동,소룡동,063-462-9291
7145,음식점,나그네야식,전북 군산시 공항로 123,소룡동,소룡동,063-467-8207
7143,한식,이북집손순대,전북 군산시 공항로 123,소룡동,소룡동,
7139,중식,쫑구항아리짬뽕,전북 군산시 공단대로 704,소룡동,소룡동,063-466-3005
7135,한식,군산장례식장,전북 군산시 공단대로 700,소룡동,소룡동,
7123,한식,현대옥소룡점,전북 군산시 공단대로 648,소룡동,소룡동,063-466-4774
7118,한식,주식회사 더본,전북 군산시 공단대로 635,소룡동,소룡동,063-464-6111
7117,한식,고궁한우촌,전북 군산시 공단대로 633,소룡동,소룡동,063-465-2945
7116,한식,군산생선명가,전북 군산시 공단대로 631,소룡동,소룡동,063-467-1525
7114,중식,군산중화요리,전북 군산시 공단대로 627,소룡동,소룡동,
7108,한식,하이벳수산,전북 군산시 공단대로 619,소룡동,소룡동,063-462-0430
7107,간식,군산찰진찹쌀꽈배기,전북 군산시 공단대로 616,소룡동,소룡동,063-465-0101
7106,한식,소룡보신옥,전북 군산시 공단대로 616,소룡동,소룡동,063-471-3672
7097,한식,더갈비 소룡점,전북 군산시 공단대로 601,소룡동,소룡동,063-465-7723
7096,카페,엔제리너스 군산소룡DT점,전북 군산시 공단대로 599,소룡동,소룡동,063-464-0020
7089,카페,더리터 군산소룡점,전북 군산시 공단대로 589,소룡동,소룡동,063-467-3555
7081,카페,몰토커피,전북 군산시 공단대로 583,소룡동,소룡동,
7080,한식,은행나무 갈매기,전북 군산시 공단대로 583,소룡동,소룡동,063-465-7755
7076,치킨,자담치킨(소룡점),전북 군산시 공단대로 578,소룡동,소룡동,063-466-9448
7075,치킨,"노랑통닭(산북,소룡점)",전북 군산시 공단대로 578,소룡동,소룡동,
7072,카페,랑데뷰마카롱,전북 군산시 공단대로 578,소룡동,소룡동,
7068,한식,은해곱창구이,전북 군산시 공단대로 574,소룡동,소룡동,
7067,한식,은혜곱창,전북 군산시 공단대로 574,소룡동,소룡동,
7060,한식,홍춘천,전북 군산시 공단대로 566,소룡동,소룡동,063-465-2929
7059,패스트푸드,롯데리아,전북 군산시 공단대로 566,소룡동,소룡동,063-442-7711
7056,치킨,비에이치씨치킨산북소룡점,전북 군산시 공단대로 563,소룡동,소룡동,063-465-9266
7054,퓨전요리,본죽군산소룡점,전북 군산시 공단대로 563,소룡동,소룡동,063-468-6282
7052,간식,못난이꽈배기 소룡점,전북 군산시 공단대로 558,소룡동,소룡동,
7049,한식,남촌 칼국수,전북 군산시 성산면 철새로 31,성산면,성산면,063-445-3433
7048,한식,군산이름난해물칼국수,전북 군산시 성산면 철새로 31,성산면,성산면,063-453-1311
7047,한식,궁전해물칼국수,전북 군산시 성산면 철새로 31,성산면,성산면,063-453-4560
7044,중식,끼니와새참,전북 군산시 성산면 환동1길 3,성산면,성산면,
7043,한식,진미면막국수,전북 군산시 성산면 철새로 31,성산면,성산면,063-451-5414
7042,한식,군산국수,전북 군산시 성산면 철새로 25,성산면,성산면,063-451-0181
7041,한식,강촌마을,전북 군산시 성산면 철새로 90,성산면,성산면,063-453-6803
7040,한식,유성가든,전북 군산시 성산면 철새로 6-1,성산면,성산면,063-453-6670
7039,카페,카페블루오션,전북 군산시 성산면 철새로 53-3,성산면,성산면,063-451-7460
7035,한식,금강해물칼국수,전북 군산시 성산면 철새로 31,성산면,성산면,063-453-8858
7032,한식,금강우렁쌈밥,전북 군산시 성산면 철새로 31,성산면,성산면,
7031,한식,삼풍식당,전북 군산시 성산면 철새로 31,성산면,성산면,063-453-8828
7030,카페,무녀2구마을버스,전북 군산시 성산면 철새로 25,성산면,성산면,
7028,한식,고향우렁이마을,전북 군산시 성산면 철새로 202,성산면,성산면,
7024,한식,산골가든,전북 군산시 성산면 요동길 23,성산면,성산면,063-453-0947
7020,한식,먹자골,전북 군산시 성산면 오성로 294,성산면,성산면,
7019,카페,카페라시에스타,전북 군산시 성산면 오성로 225,성산면,성산면,063-451-9522
7016,한식,당골,전북 군산시 성산면 오성로 134-17,성산면,성산면,
7014,한식,시골부뚜막,전북 군산시 성산면 십자들로 167,성산면,성산면,063-445-7072
7012,중식,차이나반점,전북 군산시 성산면 식천3길 2,성산면,성산면,063-453-0087
7005,한식,신가네 칼국수,전북 군산시 성산면 철새로 31,성산면,성산면,063-453-6333
7004,한식,산촌,전북 군산시 성산면 오성로 327,성산면,성산면,063-453-0646
7003,한식,토방촌,전북 군산시 성산면 상흥길 16-2,성산면,성산면,
6998,한식,금강식당,전북 군산시 성산면 북일길 4,성산면,성산면,
6993,한식,웅이식당,전북 군산시 성산면 동군산로 38,성산면,성산면,
6990,한식,성일식당,전북 군산시 성산면 동군산로 28-1,성산면,성산면,063-453-6780
6989,카페,신뮤지엄,전북 군산시 성산면 동군산로 46,성산면,성산면,
6987,한식,거시기삼계탕,전북 군산시 성산면 동군산로 275,성산면,성산면,
6984,한식,돈두구이,전북 군산시 성산면 동군산로 27,성산면,성산면,
6981,한식,캠퍼스식당,전북 군산시 성산면 십자들로 41,성산면,성산면,063-453-6481
6979,한식,푸른가든,전북 군산시 성산면 식천3길 6,성산면,성산면,063-453-0074
6977,한식,깐치멀맛집,전북 군산시 성산면 깐치멀1길 27,성산면,성산면,063-453-7759
6974,중식,북경반점,전북 군산시 성산면 군장대길 9,성산면,성산면,063-453-4433
6968,한식,임꺽정가든,전북 군산시 성산면 매동길 36-6,성산면,성산면,063-453-3085
6961,일식,군가,전북 군산시 월명로 434,월명동,선양동,063-442-8899
6960,일식,군산어원,전북 군산시 월명로 434,월명동,선양동,
6954,간식,도도과자점,전북 군산시 월명로 420,월명동,선양동,
6953,한식,엄마손칼국수,전북 군산시 월명로 418,월명동,선양동,
6951,카페,탁류길서리,전북 군산시 오룡재길 44,월명동,선양동,063-466-4063
6950,한식,돼지곳간,전북 군산시 아리랑로 40,월명동,선양동,063-445-6221
6949,한식,시온정육식당,전북 군산시 아리랑로 38,월명동,선양동,063-446-7702
6947,카페,해뜨는집,전북 군산시 선양2길 42,월명동,선양동,063-471-5454
6944,한식,농장숯불갈비,전북 군산시 팔마로 98,흥남동,서흥남동,063-463-5996
6939,뷔페,밥주걱,전북 군산시 팔마로 93-1,흥남동,서흥남동,
6937,한식,다온아구,전북 군산시 팔마로 90,흥남동,서흥남동,
6936,치킨,꼬꼬뽀끼서흥남점,전북 군산시 팔마로 90,흥남동,서흥남동,063-466-9255
6931,카페,플레이스802(PLACE 802),전북 군산시 팔마로 88,흥남동,서흥남동,
6912,아시아음식,티노콴,전북 군산시 팔마로 129,흥남동,서흥남동,063-452-0407
6906,한식,맹구네명태찜,전북 군산시 팔마로 117,흥남동,서흥남동,
6896,한식,시골토종순대,전북 군산시 축동로 128,흥남동,서흥남동,063-468-5549
6893,한식,배꼽시계(생선구이),전북 군산시 축동로 169-1,흥남동,서흥남동,
6892,한식,대가식당,전북 군산시 축동로 169,흥남동,서흥남동,063-466-8659
6885,술집,엘베강,전북 군산시 축동로 128,흥남동,서흥남동,
6884,중식,태평각,전북 군산시 축동로 128,흥남동,서흥남동,063-465-0023
6883,분식,오떡,전북 군산시 축동로 128,흥남동,서흥남동,063-465-5859
6882,술집,착한가맥,전북 군산시 축동로 128,흥남동,서흥남동,
6876,술집,왠 통닭,전북 군산시 월명로 343,흥남동,서흥남동,063-465-0919
6871,간식,김현진과자점,전북 군산시 월명로 338,흥남동,서흥남동,063-443-2003
6868,한식,서수로스,전북 군산시 월명로 336,흥남동,서흥남동,063-442-7428
6850,치킨,딸부자네통닭,전북 군산시 서흥길 68-2,흥남동,서흥남동,063-446-9989
6848,카페,이매진,전북 군산시 서흥길 83-1,흥남동,서흥남동,063-467-9113
6846,일식,경양식돈까스,전북 군산시 서흥2길 75,흥남동,서흥남동,
6844,한식,은혜밥집,전북 군산시 서흥2길 57,흥남동,서흥남동,063-466-4502
6841,중식,수송반점,전북 군산시 동메3길 23,흥남동,서흥남동,063-463-5445
6839,치킨,금암통닭식당,전북 군산시 서수면 황등서로 419,서수면,서수면,
6832,중식,청나라,전북 군산시 서수면 항쟁로 223,서수면,서수면,063-453-6203
6828,한식,고향식당,전북 군산시 서수면 항쟁로 213,서수면,서수면,
6827,중식,서수반점,전북 군산시 서수면 항쟁로 210,서수면,서수면,063-451-0788
6826,분식,서수김밥,전북 군산시 서수면 항쟁로 209,서수면,서수면,
6825,중식,임정원,전북 군산시 서수면 항쟁로 209,서수면,서수면,063-451-9485
6824,한식,일번지 춘천닭갈비,전북 군산시 서수면 항쟁로 207,서수면,서수면,
6823,한식,부부식당,전북 군산시 서수면 항쟁로 204,서수면,서수면,
6821,중식,황궁반점,전북 군산시 서수면 항쟁로 180,서수면,서수면,063-451-3969
6817,한식,웰빙밥상,전북 군산시 서수면 함안로 435-6,서수면,서수면,063-453-6652
6808,중식,우리밀,전북 군산시 서수면 동군산로 863,서수면,서수면,
6807,양식,99씨엘,전북 군산시 서수면 임피중길 8,서수면,서수면,063-453-1950
6805,한식,정가든,전북 군산시 서수면 용천로 5,서수면,서수면,063-453-1777
6804,한식,일흥정육식당,전북 군산시 서수면 용천로 357,서수면,서수면,
6794,카페,하얀집,전북 군산시 서수면 서수문화길 39,서수면,서수면,063-453-9872
6793,한식,솔향,전북 군산시 서수면 서수문화길 33,서수면,서수면,063-453-5004
6791,치킨,맛나통닭,전북 군산시 서수면 항쟁로 207,서수면,서수면,063-453-3811
6789,카페,찻집은,전북 군산시 서수면 신상용전길 47,서수면,서수면,
6782,한식,동군산가든,전북 군산시 서수면 서라로 110-29,서수면,서수면,
6781,한식,행운가든,전북 군산시 서수면 마룡리,서수면,서수면,063-453-5292
6777,한식,서수 해장국,전북 군산시 서수면 남산로 306,서수면,서수면,063-453-3926
6772,술집,와바통닭,전북 군산시 풍마길 12,삼학동,삼학동,
6769,한식,꿀꿀이곱창,전북 군산시 축동로 195,삼학동,삼학동,
6764,한식,대우생삼겹살,전북 군산시 축동로 187-1,삼학동,삼학동,063-466-1172
6759,한식,엄마손아귀찜,전북 군산시 축동로 174,삼학동,삼학동,
6758,한식,우일아구찜,전북 군산시 축동로 173,삼학동,삼학동,
6749,술집,황태가맥,전북 군산시 오룡로 8-1,삼학동,삼학동,063-461-7888
6744,한식,돼랑이곱창삼겹살,전북 군산시 오룡로 4,삼학동,삼학동,063-463-3592
6740,한식,또와정육식당,전북 군산시 삼학안1길 21,삼학동,삼학동,063-465-4538
6739,식품판매,또와정육점,전북 군산시 삼학안1길 21,삼학동,삼학동,
6737,한식,생생맛족,전북 군산시 미원로 64-1,삼학동,삼학동,063-467-6221
6734,한식,서궁숯불갈비,전북 군산시 미원로 56,삼학동,삼학동,063-466-1851
6733,샐러드,킹스푸드,전북 군산시 삼학9길 4,삼학동,삼학동,063-464-6661
6726,간식,신영떡집,전북 군산시 삼학8길 59,삼학동,삼학동,063-463-4391
6720,한식,군일분식,전북 군산시 삼학8길 31,삼학동,삼학동,
6711,술집,인생술집,전북 군산시 삼학2길 49,삼학동,삼학동,
6710,술집,만화포장마차,전북 군산시 삼학2길 44,삼학동,삼학동,
6706,술집,그리움한잔,전북 군산시 삼학1길 38-1,삼학동,삼학동,
6701,식품판매,손수당,전북 군산시 삼학1길 17,삼학동,삼학동,
6700,카페,카페편지를쓰다,전북 군산시 미원로 85,삼학동,삼학동,
6699,한식,양파전,전북 군산시 미원로 85,삼학동,삼학동,063-464-3336
6698,카페,군산 보리터,전북 군산시 미원로 85,삼학동,삼학동,063-732-3733
6695,한식,외갓집족발,전북 군산시 미원로 74-1,삼학동,삼학동,063-463-3077
6694,치킨,멕시카나삼학월명점,전북 군산시 미원로 72-1,삼학동,삼학동,
6693,한식,알콩달콩콩나물국밥,전북 군산시 미원로 72,삼학동,삼학동,
6688,한식,이포크고기백화점,전북 군산시 미원로 61,삼학동,삼학동,063-463-1238
6682,치킨,호식이두마리치킨,전북 군산시 미원로 54,삼학동,삼학동,
6680,중식,사해방,전북 군산시 미원로 50-1,삼학동,삼학동,063-466-4884
6678,한식,삼학갈비,전북 군산시 미원로 49,삼학동,삼학동,063-466-3001
6677,술집,11번가,전북 군산시 미원로 47,삼학동,삼학동,
6673,치킨,새벽닭옛날치킨,전북 군산시 미원로 43,삼학동,삼학동,063-466-9253
6670,음식점,청춘사업 분식점빵,전북 군산시 미원로 39-1,삼학동,삼학동,
6669,술집,역전할머니맥주삼학점,전북 군산시 미원로 39-1,삼학동,삼학동,
6666,한식,한방에빠진족발,전북 군산시 미원로 35,삼학동,삼학동,063-464-7177
6665,간식,길쭉이호떡,전북 군산시 미원로 35,삼학동,삼학동,
6657,한식,뻥코생곱창구이,전북 군산시 미원로 31,삼학동,삼학동,063-461-4092
6656,한식,서해명태식당,전북 군산시 미원로 31,삼학동,삼학동,063-442-4225
6655,한식,초원식당,전북 군산시 미원로 30,삼학동,삼학동,063-461-2505
6652,뷔페,다둥이네,전북 군산시 미원로 27,삼학동,삼학동,063-462-7642
6649,분식,불타는여고24시,전북 군산시 미원로 25,삼학동,삼학동,063-465-0291
6648,분식,불타는여고 24시,전북 군산시 미원로 25,삼학동,삼학동,
6645,중식,세운성,전북 군산시 동리2길 17-1,삼학동,삼학동,063-468-8333
6644,한식,코아식당,전북 군산시 동리2길 17,삼학동,삼학동,063-466-4175
6640,한식,유명순대국밥,전북 군산시 기와골3길 7,삼학동,삼학동,
6636,중식,이비가짬뽕군산산북점,전북 군산시 해망로 657,미성동,산북동,063-464-7307
6629,한식,연화구,전북 군산시 칠성안2길 39,미성동,산북동,063-468-7792
6627,카페,뚜레쥬르 군산산북점,전북 군산시 칠성안2길 38,미성동,산북동,
6626,분식,바푸리,전북 군산시 칠성안2길 38,미성동,산북동,
6625,한식,회먹는돼지,전북 군산시 칠성안2길 37,미성동,산북동,
6624,한식,엄마밥상,전북 군산시 칠성안2길 37,미성동,산북동,063-466-1353
6623,치킨,맥시칸치킨,전북 군산시 칠성안2길 37,미성동,산북동,063-471-9919
6622,한식,한씨네대가추어탕,전북 군산시 칠성안2길 32,미성동,산북동,
6621,음식점,셰프하우스,전북 군산시 칠성안2길 21,미성동,산북동,
6619,한식,샛터,전북 군산시 칠성안2길 18,미성동,산북동,
6618,술집,터미널가맥,전북 군산시 칠성안2길 18,미성동,산북동,
6616,한식,아침밥상,전북 군산시 칠성안1길 54,미성동,산북동,063-466-2536
6614,음식점,황금마차,전북 군산시 칠성안1길 46,미성동,산북동,
6613,한식,김정호 동태찌개,전북 군산시 칠성안1길 46,미성동,산북동,063-466-0049
6612,술집,오늘만,전북 군산시 칠성안1길 44,미성동,산북동,
6611,한식,진장어,전북 군산시 칠성안1길 44,미성동,산북동,
6610,치킨,충만치킨 산북점,전북 군산시 칠성안1길 44,미성동,산북동,063-466-1100
6609,술집,장미맨숀산북점,전북 군산시 칠성안1길 38,미성동,산북동,
6608,치킨,구운통닭,전북 군산시 칠성안1길 38,미성동,산북동,063-467-7792
6605,술집,역전할머니맥주산북점,전북 군산시 칠성안1길 37,미성동,산북동,063-442-7624
6604,한식,예감쪽갈비,전북 군산시 칠성안1길 32,미성동,산북동,
6603,술집,황태1번가,전북 군산시 칠성안1길 30,미성동,산북동,
6602,분식,수원 떡볶이,전북 군산시 칠성안1길 25,미성동,산북동,
6601,한식,경원해물찜,전북 군산시 칠성안1길 25,미성동,산북동,063-466-1742
6599,한식,이화네갈비찜,전북 군산시 칠성안1길 25,미성동,산북동,063-471-8006
6597,음식점,야!무지개횟집,전북 군산시 칠성안1길 23,미성동,산북동,063-465-8825
6595,술집,모임실비포차,전북 군산시 칠성안1길 18,미성동,산북동,
6594,치킨,처갓집양념치킨,전북 군산시 칠성안1길 17,미성동,산북동,
6593,한식,할매집,전북 군산시 칠성안1길 17,미성동,산북동,
6592,한식,화로구이,전북 군산시 칠성안1길 17,미성동,산북동,063-462-7592
6591,중식,천왕성,전북 군산시 칠성안1길 17,미성동,산북동,063-462-4006
6590,한식,남도아구,전북 군산시 칠성안1길 17,미성동,산북동,
6588,한식,배꼽달래기,전북 군산시 칠성안1길 16,미성동,산북동,
6587,음식점,고향맛집,전북 군산시 칠성안1길 15,미성동,산북동,
6586,술집,끄릴래뽀글래,전북 군산시 칠성안1길 15,미성동,산북동,
6585,한식,족발이맛있다,전북 군산시 칠성안1길 38,미성동,산북동,063-468-7882
6583,한식,서해민박식당,전북 군산시 칠성로 120,미성동,산북동,
6582,한식,바다로가자(본점),전북 군산시 칠성로 99,미성동,산북동,
6580,한식,장어야놀자,전북 군산시 칠성로 84,미성동,산북동,063-467-8892
6575,한식,춘향골,전북 군산시 칠성로 162,미성동,산북동,
6574,한식,민선초가,전북 군산시 칠성로 160,미성동,산북동,063-465-8882
6573,술집,바운스,전북 군산시 칠성로 158,미성동,산북동,
6572,술집,영암골가보자,전북 군산시 칠성로 157,미성동,산북동,
6571,술집,79대포 산북점,전북 군산시 칠성로 157,미성동,산북동,
6570,술집,청담동말자싸롱산북점,전북 군산시 칠성로 157,미성동,산북동,
6569,한식,팔팔산꼼장어,전북 군산시 칠성로 156,미성동,산북동,
6568,술집,더비어,전북 군산시 칠성로 149,미성동,산북동,
6566,중식,송반장,전북 군산시 칠성로 149,미성동,산북동,
6565,한식,바다상회,전북 군산시 칠성로 148,미성동,산북동,
6564,술집,1도씨맥주산북숙성고,전북 군산시 칠성로 148,미성동,산북동,063-462-8253
6563,한식,천하장사산북점,전북 군산시 칠성로 148,미성동,산북동,
6562,한식,시발점,전북 군산시 칠성로 147,미성동,산북동,
6561,한식,이모작숯불구이,전북 군산시 칠성로 147,미성동,산북동,063-468-3306
6560,한식,냉삼집,전북 군산시 칠성로 147,미성동,산북동,
6559,술집,옛날통닭,전북 군산시 칠성로 145,미성동,산북동,
6558,한식,칼맛,전북 군산시 칠성로 144,미성동,산북동,
6557,한식,부대장낙곱새,전북 군산시 칠성로 144,미성동,산북동,
6556,한식,명월갈비2호점,전북 군산시 칠성로 144,미성동,산북동,
6555,술집,크라운호프 산북점,전북 군산시 칠성로 143,미성동,산북동,063-468-0096
6554,술집,넌어묵!난!강정호프,전북 군산시 칠성로 143,미성동,산북동,
6552,한식,윤이불닭발,전북 군산시 칠성로 142,미성동,산북동,
6551,한식,북촌삼대갈비 군산산북점,전북 군산시 칠성로 142,미성동,산북동,
6550,술집,더꼬치다,전북 군산시 칠성로 142,미성동,산북동,063-471-1151
6549,중식,강남양꼬치,전북 군산시 칠성로 142,미성동,산북동,
6548,양식,하루,전북 군산시 칠성로 139,미성동,산북동,
6547,분식,짱여사꼬마김밥,전북 군산시 칠성로 139,미성동,산북동,
6546,한식,왕굴면옥냉면&굴구이 전문점,전북 군산시 칠성로 134,미성동,산북동,063-467-9295
6545,일식,와인수제돈까스,전북 군산시 칠성로 134,미성동,산북동,
6544,치킨,굽네치킨(산북소룡점),전북 군산시 칠성로 129,미성동,산북동,
6542,식품판매,적셔갈비,전북 군산시 칠성로 127,미성동,산북동,063-461-7788
6541,한식,대가감자탕,전북 군산시 칠성로 127,미성동,산북동,063-467-7788
6537,카페,심봉사도로케카페베트남,전북 군산시 칠성로 120,미성동,산북동,
6529,양식,피자나라치킨공주,전북 군산시 칠성로 111-1,미성동,산북동,
6524,한식,월명아구찜추어탕,전북 군산시 칠성로 111,미성동,산북동,063-462-6334
6522,한식,군산한우한돈정육식당,전북 군산시 칠성로 110,미성동,산북동,
6520,한식,가소산북점,전북 군산시 칠성로 108,미성동,산북동,
6517,중식,산북짬뽕,전북 군산시 칠성로 101,미성동,산북동,063-464-3100
6515,치킨,비비큐산북소룡점,전북 군산시 칠성7길 96,미성동,산북동,063-465-9263
6514,한식,행복순대국,전북 군산시 칠성7길 96,미성동,산북동,063-464-7313
6513,패스트푸드,서로,전북 군산시 칠성7길 96,미성동,산북동,
6512,한식,군산생곱창,전북 군산시 칠성7길 96,미성동,산북동,
6511,한식,삼성식당,전북 군산시 칠성7길 96,미성동,산북동,063-461-0988
6508,한식,진또배기,전북 군산시 칠성7길 85,미성동,산북동,063-471-0809
6507,한식,뚜껑,전북 군산시 칠성7길 85,미성동,산북동,063-468-8418
6506,한식,두레반,전북 군산시 칠성7길 80,미성동,산북동,063-465-3075
6505,한식,미담,전북 군산시 칠성7길 74,미성동,산북동,
6498,한식,돈두랑,전북 군산시 칠성7길 56,미성동,산북동,063-467-8492
6495,카페,지나의커피,전북 군산시 칠성7길 56,미성동,산북동,
6489,한식,김가네밥상,전북 군산시 칠성7길 47,미성동,산북동,
6487,술집,진아반점윤포차,전북 군산시 칠성7길 43,미성동,산북동,
6480,한식,청해진횟집,전북 군산시 칠성6길 154,미성동,산북동,063-467-8990
6478,중식,쑈워이오리목점,전북 군산시 칠성6길 144,미성동,산북동,063-468-1308
6477,한식,놀부네집 산북점,전북 군산시 칠성6길 144,미성동,산북동,063-468-7212
6476,한식,소달구지곱창막창,전북 군산시 칠성6길 144,미성동,산북동,
6475,한식,김치콩나물 삼겹살,전북 군산시 칠성6길 130,미성동,산북동,063-461-9292
6474,간식,좋은날,전북 군산시 칠성6길 130,미성동,산북동,063-465-9056
6473,한식,와방터,전북 군산시 칠성6길 127,미성동,산북동,063-466-7888
6468,한식,명가해장국,전북 군산시 칠성6길 109,미성동,산북동,
6459,한식,삼대족발,전북 군산시 칠성5길 139,미성동,산북동,
6458,중식,자금성,전북 군산시 칠성5길 139,미성동,산북동,063-911-9100
6457,치킨,젤라토레,전북 군산시 칠성5길 137,미성동,산북동,063-465-2288
6456,치킨,못참아그파닭 더탕수육,전북 군산시 칠성5길 137,미성동,산북동,063-468-0084
6449,한식,누렁소까망돼지,전북 군산시 칠성4길 52,미성동,산북동,063-461-2906
6448,한식,마마,전북 군산시 칠성4길 146,미성동,산북동,063-467-5792
6447,간식,쉐프윤찹쌀꽈배기고로케,전북 군산시 칠성4길 146,미성동,산북동,
6446,음식점,카모밀레,전북 군산시 칠성4길 146,미성동,산북동,
6445,한식,현주순대국밥,전북 군산시 칠성4길 144,미성동,산북동,063-467-8385
6437,한식,영일식당,전북 군산시 칠성3길 125,미성동,산북동,063-465-6788
6436,한식,땅개촌,전북 군산시 칠성3길 123,미성동,산북동,063-465-3297
6431,중식,산북성,전북 군산시 칠성2길 71,미성동,산북동,063-471-5635
6428,뷔페,군산뷔페일품,전북 군산시 칠성2길 43,미성동,산북동,
6424,카페,더리터 산북점,전북 군산시 칠성1길 33,미성동,산북동,
6423,도시락,락푸드,전북 군산시 칠성1길 31,미성동,산북동,063-466-4014
6420,치킨,굽네치킨산북소룡점,전북 군산시 원산북2길 37,미성동,산북동,
6416,유흥시설,그늘집,전북 군산시 원산북1길 58-4,미성동,산북동,
6408,뷔페,군산한식뷔페,전북 군산시 외항로 41,미성동,산북동,
6388,뷔페,민들레한식뷔페,전북 군산시 외항로 221,미성동,산북동,063-466-5300
6381,한식,두산식당,전북 군산시 외항로 185,미성동,산북동,063-462-5820
6369,한식,바우네나주곰탕산북점,전북 군산시 소룡안3길 27,미성동,산북동,063-465-3792
6358,한식,산북왕새우직판장,전북 군산시 소룡안1길 47,미성동,산북동,063-467-4667
6355,음식점,성일분식,전북 군산시 소룡안1길 39,미성동,산북동,
6354,술집,누구누나네,전북 군산시 소룡안1길 39,미성동,산북동,
6353,한식,지리산옻닭흑돼지,전북 군산시 소룡안1길 34,미성동,산북동,
6352,음식점,오케이반점,전북 군산시 소룡안1길 34,미성동,산북동,
6351,술집,두식이,전북 군산시 소룡안1길 34,미성동,산북동,
6350,술집,언니네,전북 군산시 소룡안1길 33,미성동,산북동,063-466-6529
6346,한식,웰빙식당,전북 군산시 소룡2길 12-2,미성동,산북동,
6343,한식,함지박,전북 군산시 산북로 89-13,미성동,산북동,
6341,한식,산북우돈가,전북 군산시 산북로 88,미성동,산북동,063-468-1002
6333,한식,장원순대,전북 군산시 산북로 32-3,미성동,산북동,
6306,한식,동네식당,전북 군산시 사전길 26,미성동,산북동,
6305,한식,모산방,전북 군산시 부원로 97-9,미성동,산북동,063-463-4411
6303,카페,카페베네산북점,전북 군산시 부원로 129,미성동,산북동,063-462-6232
6302,분식,태정만두 석갈비,전북 군산시 부원로 129,미성동,산북동,063-466-3217
6301,한식,부부 백반,전북 군산시 부원로 124,미성동,산북동,063-466-4101
6299,카페,아프리카커피가게산북점,전북 군산시 부원로 123,미성동,산북동,063-465-5945
6296,한식,장수 한우 소머리곰탕,전북 군산시 부곡로 153,미성동,산북동,
6295,중식,짬뽕세상,전북 군산시 부곡로 150,미성동,산북동,063-468-2728
6294,한식,엄마손팥칼국수,전북 군산시 부곡로 150,미성동,산북동,063-471-8883
6293,한식,자매탕.찜,전북 군산시 부곡로 148,미성동,산북동,
